Player_ID,Player,Team,GP,MIN,FGM,FGA,FGpct,ThreePM,ThreePA,ThreePct,FTM,FTA,FTpct,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,Type
161,Nate Robinson,-,618,22.5,4.0,9.4,.423,1.3,3.6,.360,1.7,2.2,.796,1.4,2.4,0.6,1.7,2.3,3.0,0.9,0.1,11.0,Career Averages
9339,Terrence Ross *,-,561,24.7,4.0,9.6,.420,1.9,5.1,.370,1.0,1.2,.828,0.9,1.7,0.4,2.5,2.8,1.1,0.9,0.3,11.0,Career Averages
1003,Sherman Douglas,BOS,765,27.6,4.4,9.0,.484,0.2,0.8,.267,2.1,3.1,.678,2.3,2.1,0.7,1.5,2.2,5.9,1.0,0.1,11.0,Career Averages
24685,Jahlil Okafor *,-,220,20.4,4.7,8.7,.538,0.0,0.1,.222,1.6,2.4,.675,1.5,2.2,1.6,3.4,5.0,1.0,0.3,0.9,11.0,Career Averages
84572,Mychal Mulder *,GSW,7,29.1,3.7,9.6,.388,2.3,7.4,.308,1.3,1.7,.750,0.7,2.9,0.4,2.9,3.3,1.1,0.3,0.1,11.0,Career Averages
44646,Thomas Jordan,PHI,4,26.5,4.5,10.2,.439,0.0,0.0,.000,2.0,4.2,.471,3.0,3.5,1.2,3.5,4.8,0.8,0.8,1.2,11.0,Career Averages
955,Johnny Newman,CHA,1159,24.5,3.8,8.3,.461,0.5,1.5,.336,2.8,3.4,.810,1.4,2.8,0.8,1.4,2.2,1.5,0.9,0.2,11.0,Career Averages
24680,Emmanuel Mudiay *,-,300,23.9,4.1,10.2,.401,0.9,2.9,.323,1.9,2.6,.744,2.2,1.6,0.5,2.5,2.9,3.8,0.7,0.3,11.0,Career Averages
1388,Bison Dele,-,413,24.2,4.5,8.5,.528,0.0,0.0,.143,2.0,2.9,.691,2.0,3.1,2.1,4.1,6.2,1.1,0.8,0.9,11.0,Career Averages
31736,Elfrid Payton *,-,387,29.3,4.5,10.0,.452,0.4,1.4,.289,1.5,2.4,.625,2.4,2.2,1.1,3.3,4.4,6.6,1.3,0.4,11.0,Career Averages
56755,Kevin Grevey,-,672,22.7,4.3,9.9,.437,0.4,1.1,.334,2.1,2.5,.817,1.4,1.9,0.9,1.5,2.4,1.9,0.6,0.2,11.0,Career Averages
1009,Derrick McKey,IND,937,29.1,4.2,8.6,.486,0.2,0.7,.316,2.4,3.1,.779,1.8,2.9,1.6,3.1,4.7,2.4,1.1,0.7,11.0,Career Averages
1459,Chris Morris,-,747,25.1,4.2,9.6,.441,0.7,2.2,.306,1.9,2.5,.739,1.6,2.3,2.0,2.7,4.7,1.6,1.2,0.7,11.0,Career Averages
210,Drew Gooden,-,790,25.5,4.3,9.4,.462,0.1,0.4,.257,2.2,2.8,.760,1.5,2.5,2.4,4.7,7.1,1.1,0.7,0.6,11.0,Career Averages
1469,Micheal Williams,MIN,414,25.1,3.6,7.7,.464,0.1,0.5,.227,3.7,4.3,.868,2.3,2.6,0.7,1.8,2.5,5.8,1.7,0.2,10.9,Career Averages
66207,Ray Felix,-,637,23.8,3.8,9.2,.412,0.0,0.0,.000,3.4,5.0,.678,0.0,3.8,0.0,0.0,8.9,0.7,0.0,0.0,10.9,Career Averages
1026,Anthony Mason,-,882,34.7,4.1,8.0,.509,0.0,0.0,.167,2.8,4.0,.709,1.8,2.7,2.2,6.1,8.3,3.4,0.7,0.3,10.9,Career Averages
1260,Don MacLean,WAS,319,20.9,4.1,9.1,.455,0.2,0.6,.284,2.5,3.3,.765,1.2,1.9,1.1,2.7,3.8,1.3,0.4,0.2,10.9,Career Averages
70562,Phil Jordon,-,442,24.4,4.4,11.2,.398,0.0,0.0,.000,2.0,2.9,.694,0.0,2.8,0.0,0.0,6.9,1.7,0.0,0.0,10.9,Career Averages
720,Rodney Rogers,LAC,866,25.3,4.2,9.2,.451,0.8,2.3,.347,1.8,2.6,.690,1.9,3.1,1.5,3.0,4.5,2.0,1.0,0.5,10.9,Career Averages
196,Juan Carlos Navarro,MEM,82,25.8,3.8,9.3,.402,1.9,5.3,.361,1.5,1.8,.849,1.6,1.1,0.4,2.1,2.6,2.2,0.6,0.0,10.9,Career Averages
1071,Kevin Edwards,NJN,604,25.4,4.4,10.4,.423,0.3,0.9,.335,1.9,2.3,.803,1.9,1.7,0.9,1.9,2.7,2.7,1.4,0.3,10.9,Career Averages
212,Kirk Hinrich,-,879,30.7,4.0,9.7,.411,1.3,3.6,.375,1.6,2.0,.800,1.8,2.8,0.4,2.6,2.9,4.8,1.1,0.3,10.9,Career Averages
56406,Sly Williams,-,305,21.7,4.3,9.1,.478,0.0,0.2,.162,2.2,3.2,.692,1.8,2.4,1.6,2.6,4.2,2.0,1.1,0.2,10.9,Career Averages
70574,Joe Graboski,-,845,30.3,4.0,11.4,.352,0.0,0.0,.000,2.8,4.0,.701,0.0,3.0,0.0,0.0,7.9,1.8,0.0,0.0,10.9,Career Averages
4633,Sam Bowie,POR,511,27.6,4.2,9.2,.452,0.1,0.2,.302,2.5,3.3,.748,1.9,3.0,2.3,5.2,7.5,2.1,0.5,1.8,10.9,Career Averages
257,Joe Smith,-,1030,26.2,4.2,9.2,.455,0.0,0.1,.238,2.5,3.1,.790,1.3,2.9,2.4,4.0,6.4,1.0,0.6,0.8,10.9,Career Averages
45364,Dennis Hopson,-,334,22.5,4.1,9.6,.431,0.2,0.7,.271,2.5,3.2,.765,1.6,2.0,1.3,1.6,2.8,1.6,1.0,0.5,10.9,Career Averages
52352,"Kelly Oubre, Jr. *",-,348,24.1,3.9,8.9,.431,1.2,3.7,.329,1.9,2.5,.778,1.0,2.6,0.8,3.3,4.1,0.9,0.9,0.5,10.9,Career Averages
50458,Phil Hubbard,-,665,23.9,4.0,8.1,.495,0.0,0.0,.038,2.8,4.0,.706,2.0,3.1,2.3,3.1,5.3,1.3,0.9,0.1,10.9,Career Averages
66596,Red Rocha,-,586,29.9,3.9,10.5,.370,0.0,0.0,.000,3.1,4.1,.759,0.0,3.6,0.0,0.0,6.6,2.0,0.0,0.0,10.9,Career Averages
1531,Doc Rivers,ATL,864,27.3,3.8,8.6,.444,0.4,1.3,.328,2.8,3.6,.784,1.9,3.1,0.7,2.3,3.0,5.6,1.8,0.4,10.9,Career Averages
1545,Ledell Eackles,WAS,441,20.2,4.1,9.2,.445,0.3,0.9,.336,2.3,3.0,.767,1.4,1.8,0.8,1.4,2.2,1.7,0.6,0.1,10.8,Career Averages
100701,Howie Shannon,-,122,36.0,4.2,11.9,.355,0.0,0.0,.000,2.4,3.0,.795,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,10.8,Career Averages
1464,Herb Williams,IND,1102,25.8,4.6,9.8,.467,0.0,0.1,.095,1.7,2.4,.696,1.7,2.6,1.5,4.4,5.9,1.7,0.5,1.5,10.8,Career Averages
66815,Larry Siegfried,-,550,24.8,3.9,9.5,.409,0.0,0.0,.000,3.0,3.5,.854,0.0,2.4,0.0,0.0,2.8,3.5,0.0,0.0,10.8,Career Averages
66577,Frank Selvy,-,565,26.4,3.9,10.0,.394,0.0,0.0,.000,3.0,4.1,.728,0.0,2.2,0.0,0.0,3.7,2.8,0.0,0.0,10.8,Career Averages
66060,Herm Gilliam,-,578,26.0,4.7,10.6,.441,0.0,0.0,.000,1.5,1.9,.792,0.0,2.6,0.9,2.2,3.8,3.8,1.3,0.2,10.8,Career Averages
2,Carl Landry,-,513,22.5,4.1,7.6,.535,0.0,0.1,.300,2.7,3.4,.785,1.2,2.4,1.9,3.0,4.9,0.7,0.4,0.4,10.8,Career Averages
65879,Wes Unseld,WAS,984,36.4,4.4,8.7,.509,0.0,0.0,.500,1.9,3.0,.633,1.9,2.8,3.5,8.4,14.0,3.9,1.1,0.6,10.8,Career Averages
76236,"Wendell Carter, Jr. *",CHI,87,27.2,4.2,8.2,.508,0.1,0.7,.197,2.3,3.0,.761,1.6,3.6,2.6,5.6,8.2,1.5,0.7,1.1,10.8,Career Averages
101411,Mel Riebe,-,146,16.9,4.5,14.7,.304,0.0,0.0,.000,1.9,3.0,.621,0.0,2.8,0.0,0.0,0.0,1.5,0.0,0.0,10.8,Career Averages
366,Jarrett Jack,-,867,27.8,3.9,8.9,.440,0.7,2.1,.343,2.3,2.7,.855,2.0,1.8,0.3,2.5,2.9,4.6,0.8,0.1,10.8,Career Averages
241,Troy Murphy,-,729,27.3,3.9,8.8,.445,0.8,2.2,.388,2.1,2.7,.785,1.2,2.6,1.9,5.9,7.8,1.5,0.7,0.4,10.8,Career Averages
1223,Blue Edwards,UTA,704,26.1,4.3,9.0,.475,0.4,1.3,.335,1.8,2.3,.779,1.7,2.7,1.0,2.4,3.4,2.0,1.0,0.4,10.8,Career Averages
89387,Kevin Huerter *,ATL,131,29.1,4.0,9.7,.416,2.0,5.2,.383,0.7,0.9,.783,1.5,2.2,0.7,2.9,3.6,3.3,0.9,0.4,10.8,Career Averages
66283,Donnie Freeman,LAL,64,23.1,4.1,9.5,.434,0.0,0.0,.000,2.5,3.1,.819,0.0,2.5,1.1,1.7,2.8,2.7,0.9,0.2,10.8,Career Averages
54,Arron Afflalo,-,762,27.3,3.9,8.7,.450,1.1,2.9,.386,1.8,2.2,.825,1.1,1.9,0.4,2.4,2.9,1.8,0.4,0.2,10.8,Career Averages
276,Devin Harris,-,985,24.3,3.5,8.2,.432,0.8,2.6,.325,2.8,3.6,.796,1.7,2.2,0.3,1.9,2.2,3.9,1.0,0.2,10.8,Career Averages
65934,Aaron James,UTA,356,21.5,4.5,9.4,.481,0.0,0.0,.000,1.7,2.3,.760,1.6,2.7,1.5,2.6,4.1,1.0,0.4,0.2,10.8,Career Averages
66181,Rod Thorn,-,466,22.3,4.2,9.6,.433,0.0,0.0,.000,2.4,3.4,.723,0.0,1.7,0.0,0.0,3.1,2.6,0.0,0.0,10.8,Career Averages
2375,Jared Sullinger,-,269,24.3,4.4,10.0,.436,0.5,1.9,.272,1.5,2.1,.723,1.2,2.9,2.5,4.9,7.5,1.8,0.7,0.6,10.8,Career Averages
66030,Leonard Gray,-,224,27.0,4.6,9.8,.469,0.0,0.0,.000,1.6,2.1,.739,0.0,3.7,1.5,3.8,5.2,2.2,0.9,0.4,10.8,Career Averages
66162,Mike Davis,-,204,21.1,4.1,9.7,.424,0.0,0.0,.000,2.5,3.2,.772,0.0,2.8,0.0,0.0,2.3,1.8,0.0,0.0,10.7,Career Averages
525,Morris Peterson,-,711,27.2,3.9,9.2,.418,1.4,3.8,.373,1.6,2.1,.772,1.0,2.3,0.8,2.7,3.5,1.5,0.9,0.2,10.7,Career Averages
59501,Lonzo Ball *,-,162,32.3,4.1,10.5,.390,1.9,5.7,.341,0.6,1.2,.487,2.7,2.2,1.2,4.9,6.1,6.6,1.5,0.6,10.7,Career Averages
50248,John Lucas,HOU,928,27.5,4.2,9.4,.449,0.4,1.2,.303,2.0,2.6,.776,2.1,1.8,0.5,1.8,2.3,7.0,1.4,0.1,10.7,Career Averages
100431,Dick Mehen,-,193,35.3,4.3,11.3,.381,0.0,0.0,.000,2.1,3.0,.709,0.0,2.9,0.0,0.0,3.9,2.5,0.0,0.0,10.7,Career Averages
85903,Markelle Fultz *,-,105,25.5,4.5,9.9,.452,0.4,1.4,.267,1.4,2.1,.677,1.8,2.1,0.8,2.6,3.4,4.6,1.1,0.2,10.7,Career Averages
920,Ruben Patterson,-,649,24.6,4.1,8.0,.517,0.1,0.3,.179,2.4,3.8,.641,1.8,2.2,2.0,2.2,4.2,1.8,1.2,0.4,10.7,Career Averages
66366,George Thompson,MIL,73,27.2,4.2,9.5,.443,0.0,0.0,.000,2.3,2.9,.785,0.0,2.8,0.7,1.8,2.5,3.1,0.9,0.1,10.7,Career Averages
65770,Terry Furlow,-,239,20.1,4.4,9.5,.459,0.3,1.1,.293,1.8,2.1,.862,1.8,1.2,0.9,1.2,2.1,2.4,0.7,0.3,10.7,Career Averages
186,Mike Miller,-,1032,26.9,3.9,8.5,.459,1.5,3.8,.407,1.3,1.7,.769,1.5,2.0,0.6,3.6,4.2,2.6,0.6,0.2,10.6,Career Averages
101403,Coulby Gunther,-,84,36.0,3.7,11.2,.332,0.0,0.0,.000,3.2,5.0,.642,0.0,2.2,0.0,0.0,0.0,0.8,0.0,0.0,10.6,Career Averages
465,Leandro Barbosa,-,850,21.6,4.0,8.7,.459,1.2,3.0,.387,1.5,1.8,.821,1.2,1.9,0.4,1.6,2.0,2.1,0.8,0.1,10.6,Career Averages
43271,Ron Anderson,-,664,22.8,4.4,9.4,.471,0.2,0.6,.287,1.6,2.0,.814,1.1,1.5,1.3,2.2,3.5,1.4,0.7,0.1,10.6,Career Averages
66590,Jack Coleman,-,633,33.1,4.4,10.7,.416,0.0,0.0,.000,1.7,2.5,.695,0.0,3.0,0.0,0.0,9.2,2.8,0.0,0.0,10.6,Career Averages
65810,Steve Mix,-,787,23.9,4.1,8.2,.498,0.0,0.1,.286,2.5,3.1,.803,1.3,2.2,1.9,3.5,5.3,1.8,1.2,0.2,10.6,Career Averages
2511,Richard Dumas,-,102,21.8,4.3,8.4,.509,0.0,0.1,.231,2.0,3.0,.694,1.5,2.2,1.6,1.9,3.4,1.1,1.3,0.5,10.6,Career Averages
66012,Rich Jones,BRK,34,25.8,3.9,10.2,.385,0.0,0.0,.000,2.7,3.6,.760,0.0,3.2,1.4,4.3,5.7,1.4,1.1,0.3,10.6,Career Averages
4636,Paul Pressey,MIL,724,27.2,3.9,8.1,.485,0.1,0.5,.222,2.6,3.5,.749,2.3,2.8,1.2,2.6,3.9,5.1,1.4,0.6,10.6,Career Averages
959,Terry Mills,DET,678,24.2,4.2,9.2,.457,0.8,2.0,.384,1.4,1.8,.781,1.3,2.8,1.5,3.9,5.4,1.3,0.6,0.4,10.6,Career Averages
67044,Dave Gambee,-,750,19.6,3.8,8.9,.420,0.0,0.0,.000,3.1,3.7,.822,0.0,2.9,0.0,0.0,5.2,1.0,0.0,0.0,10.6,Career Averages
24223,Trey Burke,-,394,23.0,4.1,10.0,.410,1.2,3.5,.345,1.2,1.5,.800,1.3,1.4,0.4,1.6,2.0,3.5,0.6,0.1,10.6,Career Averages
66306,Jim Washington,-,774,29.3,4.2,9.4,.449,0.0,0.0,.000,2.1,3.0,.705,0.0,2.9,2.1,5.2,8.6,1.4,0.5,0.6,10.6,Career Averages
66403,Stan Miasek,-,365,28.7,3.8,11.4,.330,0.0,0.0,.000,3.0,4.8,.628,0.0,3.7,0.0,0.0,7.6,1.4,0.0,0.0,10.6,Career Averages
76939,Bam Adebayo *,MIA,223,25.6,4.0,7.2,.553,0.0,0.2,.139,2.5,3.5,.710,1.8,2.3,2.1,5.6,7.7,2.9,0.8,0.9,10.5,Career Averages
398,Trevor Ariza *,-,1064,29.7,3.8,8.9,.423,1.4,4.1,.352,1.6,2.2,.732,1.4,2.0,1.0,3.8,4.8,2.2,1.5,0.3,10.5,Career Averages
4683,Otis Smith,-,375,20.6,4.1,9.0,.455,0.1,0.5,.251,2.2,2.9,.762,1.5,2.1,1.6,2.2,3.8,1.8,1.0,0.5,10.5,Career Averages
211,Andres Nocioni,-,514,23.4,3.8,8.7,.431,1.1,3.1,.373,1.9,2.3,.799,1.4,2.7,0.7,3.8,4.5,1.2,0.4,0.4,10.5,Career Averages
81697,Cam Reddish *,ATL,58,26.7,3.7,9.6,.384,1.4,4.3,.332,1.7,2.2,.802,1.7,2.3,0.6,3.1,3.7,1.5,1.1,0.5,10.5,Career Averages
101304,Dick Holub,NYK,48,26.7,4.1,13.8,.295,0.0,0.0,.000,2.4,3.8,.633,0.0,3.3,0.0,0.0,0.0,0.8,0.0,0.0,10.5,Career Averages
1081,Brian Grant,MIA,756,28.3,4.1,8.4,.490,0.0,0.0,.214,2.3,3.1,.746,1.6,3.2,2.4,5.0,7.4,1.2,0.6,0.7,10.5,Career Averages
23365,Tyler Johnson *,-,309,25.7,3.8,8.8,.429,1.2,3.5,.359,1.7,2.2,.776,1.1,1.9,0.6,2.6,3.2,2.5,0.9,0.4,10.5,Career Averages
563,Jason Williams,MEM,788,29.4,3.9,9.8,.398,1.6,4.8,.327,1.1,1.4,.813,2.1,1.4,0.2,2.1,2.3,5.9,1.2,0.1,10.5,Career Averages
101451,John Janisch,-,70,36.0,4.2,14.8,.288,0.0,0.0,.000,2.0,3.1,.654,0.0,2.0,0.0,0.0,0.0,0.7,0.0,0.0,10.5,Career Averages
100411,Don Otten,-,219,24.7,3.0,8.4,.357,0.0,0.0,.000,4.4,5.8,.761,0.0,3.6,0.0,0.0,6.0,1.4,0.0,0.0,10.5,Career Averages
65869,Bill Robinzine,-,529,21.6,4.1,8.6,.482,0.0,0.0,.250,2.2,3.0,.749,2.0,3.7,2.1,4.0,6.1,1.1,1.1,0.2,10.5,Career Averages
845,Dana Barros,BOS,850,22.9,3.9,8.4,.460,1.3,3.1,.411,1.5,1.7,.858,1.4,1.3,0.3,1.6,1.9,3.3,0.9,0.1,10.5,Career Averages
791,Kelenna Azubuike,-,208,24.2,3.9,8.4,.459,1.0,2.5,.409,1.8,2.3,.770,1.0,2.0,1.2,2.8,4.0,1.1,0.6,0.5,10.5,Career Averages
22394,Jeremy Lamb *,-,481,21.2,3.9,8.8,.444,1.0,3.0,.339,1.6,1.9,.851,0.8,1.6,0.5,3.2,3.7,1.6,0.7,0.4,10.5,Career Averages
44094,Fred VanVleet *,TOR,231,23.8,3.6,8.8,.412,1.6,4.2,.393,1.6,1.9,.842,1.3,1.8,0.3,2.3,2.6,4.1,1.0,0.3,10.5,Career Averages
52030,Thomas Bryant *,-,133,20.4,4.2,7.1,.595,0.5,1.5,.355,1.5,2.0,.755,0.9,1.8,1.6,4.4,6.0,1.4,0.4,0.9,10.4,Career Averages
70740,Jack Nichols,-,505,26.9,4.0,10.9,.368,0.0,0.0,.000,2.4,3.2,.752,0.0,3.0,0.0,0.0,6.0,1.9,0.0,0.0,10.4,Career Averages
23549,Joe Harris *,-,331,24.3,3.8,8.0,.479,1.9,4.4,.426,0.9,1.2,.779,1.2,2.0,0.6,2.6,3.1,1.6,0.5,0.2,10.4,Career Averages
66579,Walter Dukes,-,553,26.5,3.5,9.4,.369,0.0,0.0,.000,3.5,5.0,.700,0.0,4.1,0.0,0.0,11.3,1.1,0.0,0.0,10.4,Career Averages
24158,Michael Carter-Williams *,-,360,25.3,3.9,9.6,.402,0.5,1.8,.256,2.2,3.1,.713,2.3,2.4,0.9,3.4,4.4,4.4,1.3,0.5,10.4,Career Averages
65765,Scott May,-,355,22.6,4.0,8.7,.462,0.0,0.0,.000,2.3,2.9,.811,1.5,2.2,1.4,2.7,4.1,1.7,0.8,0.1,10.4,Career Averages
7109,Terrence Jones,-,234,23.8,4.2,8.4,.501,0.4,1.3,.297,1.6,2.5,.621,0.9,1.7,1.7,4.0,5.7,1.0,0.6,1.2,10.4,Career Averages
64,Charlie Villanueva,-,656,20.7,4.0,9.3,.435,1.1,3.2,.341,1.2,1.6,.772,1.0,2.2,1.2,3.4,4.6,0.8,0.5,0.5,10.4,Career Averages
100856,Chick Reiser,-,171,4.0,3.6,11.3,.321,0.0,0.0,.000,3.1,4.1,.772,0.0,3.5,0.0,0.0,0.0,2.0,0.0,0.0,10.4,Career Averages
838,Elden Campbell,LAL,1044,24.7,3.9,8.5,.460,0.0,0.0,.054,2.6,3.7,.699,1.3,2.9,1.8,4.1,5.9,1.1,0.7,1.5,10.3,Career Averages
66065,Don Nelson,-,1053,20.6,3.8,8.0,.480,0.0,0.0,.000,2.7,3.6,.765,0.0,2.3,1.2,3.1,4.9,1.4,0.3,0.1,10.3,Career Averages
14,Ramon Sessions,-,691,23.3,3.5,8.0,.434,0.3,1.0,.316,3.1,3.9,.791,1.7,1.4,0.5,2.2,2.7,4.1,0.7,0.1,10.3,Career Averages
66182,Art Heyman,-,147,20.5,3.8,9.0,.427,0.0,0.0,.000,2.7,3.9,.679,0.0,2.4,0.0,0.0,2.8,2.4,0.0,0.0,10.3,Career Averages
1245,Chris Gatling,GSW,700,19.7,4.0,7.8,.513,0.1,0.3,.249,2.2,3.4,.660,1.5,2.7,1.8,3.6,5.3,0.7,0.7,0.5,10.3,Career Averages
70935,Jack Stephens,ATL,72,30.8,3.4,8.9,.386,0.0,0.0,.000,3.4,5.0,.692,0.0,2.0,0.0,0.0,5.2,2.9,0.0,0.0,10.3,Career Averages
65960,Bruce Seals,OKC,235,24.4,4.2,9.7,.435,0.0,0.0,.000,1.8,2.7,.675,1.4,3.3,1.4,3.2,4.6,1.2,0.7,0.6,10.3,Career Averages
4347,Sean Kilpatrick,-,157,19.6,3.5,8.4,.413,1.2,3.7,.335,2.1,2.5,.862,1.3,1.2,0.3,2.5,2.7,1.5,0.5,0.1,10.3,Career Averages
65811,Sam Lacey,-,1002,31.8,4.3,9.7,.441,0.0,0.1,.188,1.7,2.4,.738,2.2,3.5,2.2,6.9,9.7,3.7,1.3,1.5,10.3,Career Averages
79,Randy Foye,-,752,25.6,3.6,9.0,.401,1.5,4.0,.366,1.6,1.9,.852,1.5,2.1,0.3,1.9,2.2,2.8,0.7,0.3,10.3,Career Averages
128,Ersan Ilyasova *,-,808,23.3,3.8,8.7,.444,1.1,2.9,.365,1.5,2.0,.776,1.0,2.4,1.7,4.0,5.7,1.1,0.7,0.4,10.3,Career Averages
4169,Alec Burks *,-,495,21.8,3.5,8.3,.422,0.8,2.3,.364,2.4,3.1,.791,1.3,1.8,0.6,2.6,3.2,1.9,0.7,0.2,10.3,Career Averages
70732,George King,-,411,32.6,3.7,9.7,.382,0.0,0.0,.000,2.9,4.5,.642,0.0,2.5,0.0,0.0,3.9,4.8,0.0,0.0,10.3,Career Averages
1435,Willie Burton,MIA,316,21.1,3.4,8.1,.424,0.4,1.3,.345,2.9,3.7,.786,1.6,2.7,1.0,1.9,2.9,1.2,0.6,0.4,10.3,Career Averages
167,Quentin Richardson,NYK,783,26.5,3.7,9.4,.397,1.5,4.2,.355,1.3,1.8,.718,1.1,2.0,1.2,3.5,4.7,1.5,0.8,0.2,10.3,Career Averages
1023,Jerome Kersey,-,1153,24.4,4.1,8.8,.465,0.1,0.2,.201,2.0,2.9,.690,1.4,3.0,2.0,3.5,5.5,1.9,1.2,0.7,10.3,Career Averages
66163,Dick Garrett,-,339,25.7,4.2,10.0,.423,0.0,0.0,.000,1.8,2.1,.863,0.0,3.0,0.4,0.6,3.0,2.5,0.2,0.0,10.3,Career Averages
65916,Ron Behagen,-,388,23.5,4.1,9.7,.425,0.0,0.0,.000,2.0,2.7,.754,1.9,3.3,2.3,4.7,7.0,1.6,0.7,0.4,10.2,Career Averages
49479,David Greenwood,-,823,28.4,4.0,8.3,.477,0.0,0.0,.138,2.3,3.1,.765,1.8,3.2,2.3,5.6,7.9,2.0,0.7,0.9,10.2,Career Averages
59,Marvin Williams *,-,1072,28.1,3.7,8.3,.443,1.0,2.7,.361,1.9,2.4,.808,1.0,2.0,1.2,4.0,5.2,1.3,0.8,0.5,10.2,Career Averages
99898,Eddie Miller,-,142,25.9,3.6,9.7,.374,0.0,0.0,.000,2.9,4.3,.692,0.0,3.1,0.0,0.0,8.5,1.5,0.0,0.0,10.2,Career Averages
69109,Bill McGill,-,158,15.9,4.2,8.6,.486,0.0,0.0,.000,1.9,2.6,.711,0.0,2.3,0.0,0.0,3.9,1.1,0.0,0.0,10.2,Career Averages
41433,Bobby Portis *,-,315,20.4,4.1,9.0,.456,0.9,2.4,.360,1.1,1.5,.754,1.1,1.8,1.7,4.2,5.9,1.2,0.5,0.3,10.2,Career Averages
93,Rajon Rondo *,-,873,31.0,4.3,9.3,.458,0.4,1.4,.316,1.2,2.0,.606,2.8,2.2,1.0,3.7,4.7,8.3,1.7,0.1,10.2,Career Averages
71136,Paul Hoffman,BAL,317,28.7,3.6,10.6,.340,0.0,0.0,.000,3.0,4.5,.676,0.0,3.6,0.0,0.0,5.1,2.9,0.0,0.0,10.2,Career Averages
56415,Mitch Kupchak,LAL,510,19.4,3.9,7.5,.523,0.0,0.0,.000,2.3,3.3,.704,1.6,2.2,1.9,3.5,5.4,0.7,0.3,0.3,10.2,Career Averages
100426,Wah Wah Jones,IND,140,22.8,3.7,10.5,.355,0.0,0.0,.000,2.8,3.6,.757,0.0,3.2,0.0,0.0,5.1,3.1,0.0,0.0,10.2,Career Averages
66205,Jack George,-,506,31.3,3.8,10.3,.364,0.0,0.0,.000,2.7,3.8,.704,0.0,2.5,0.0,0.0,4.2,4.3,0.0,0.0,10.2,Career Averages
4686,Terry Tyler,-,871,25.0,4.4,9.1,.484,0.0,0.1,.122,1.4,2.0,.703,1.3,2.2,1.8,3.5,5.4,1.2,0.9,1.5,10.2,Career Averages
66177,Howard Komives,-,742,27.2,4.0,10.3,.388,0.0,0.0,.000,2.2,2.6,.830,0.0,2.8,0.2,0.8,2.4,4.0,0.7,0.1,10.2,Career Averages
1202,Bryant Stith,DEN,586,28.0,3.4,8.1,.424,0.5,1.6,.329,2.7,3.2,.841,1.3,1.9,1.0,2.4,3.4,2.0,1.0,0.2,10.1,Career Averages
100939,Bob Brown,-,82,36.0,3.8,10.7,.358,0.0,0.0,.000,2.5,3.6,.689,0.0,4.1,0.0,0.0,0.0,1.4,0.0,0.0,10.1,Career Averages
100566,Harry Boykoff,-,109,36.0,3.8,9.5,.400,0.0,0.0,.000,2.5,3.3,.765,0.0,3.9,0.0,0.0,4.6,1.9,0.0,0.0,10.1,Career Averages
172,Rafer Alston,-,671,28.9,3.7,9.5,.383,1.5,4.2,.354,1.3,1.8,.729,1.8,2.1,0.4,2.5,2.8,4.8,1.2,0.2,10.1,Career Averages
42858,John Williams,-,435,25.2,4.1,9.0,.451,0.1,0.7,.225,1.8,2.6,.704,1.6,2.3,1.5,3.6,5.1,2.9,1.3,0.4,10.1,Career Averages
1238,Loy Vaught,LAC,690,24.6,4.4,8.8,.504,0.0,0.1,.244,1.2,1.7,.718,1.2,2.4,2.1,4.9,7.1,0.9,0.7,0.3,10.1,Career Averages
65769,Bob Wilkerson,-,536,27.8,4.2,9.9,.425,0.0,0.2,.167,1.7,2.2,.751,2.5,2.4,1.1,3.1,4.2,3.4,1.3,0.3,10.1,Career Averages
139,Andray Blatche,-,564,22.1,4.1,8.8,.467,0.1,0.4,.237,1.8,2.4,.725,1.6,2.5,1.8,3.5,5.4,1.4,0.9,0.8,10.1,Career Averages
66178,Wali Jones,-,607,23.8,4.1,10.0,.409,0.0,0.0,.000,2.0,2.4,.800,0.0,2.8,0.0,0.5,2.3,3.2,0.4,0.0,10.1,Career Averages
136,Ryan Gomes,-,487,27.6,3.9,8.7,.445,0.7,2.0,.349,1.7,2.1,.799,1.1,1.9,1.3,3.3,4.6,1.5,0.7,0.2,10.1,Career Averages
562,Raef LaFrentz,-,563,25.8,4.0,8.5,.466,0.8,2.3,.363,1.3,1.9,.711,0.9,3.3,1.8,4.3,6.1,1.1,0.5,1.6,10.1,Career Averages
529,Darius Miles,-,446,26.3,4.2,8.9,.472,0.0,0.3,.168,1.7,2.8,.590,2.0,2.3,1.3,3.6,4.9,1.9,0.9,1.1,10.1,Career Averages
1254,Eric Murdock,MIL,508,23.4,3.7,8.5,.438,0.6,1.7,.343,2.1,2.6,.786,2.0,1.9,0.7,1.8,2.5,4.9,1.6,0.1,10.1,Career Averages
85599,Jarrett Allen *,BRK,222,24.3,3.9,6.4,.609,0.0,0.3,.167,2.2,3.1,.694,1.2,2.2,2.5,5.3,7.8,1.2,0.5,1.4,10.1,Career Averages
70578,Ed Conlin,-,486,23.4,3.8,10.4,.370,0.0,0.0,.000,2.4,3.2,.750,0.0,2.2,0.0,0.0,4.8,2.0,0.0,0.0,10.1,Career Averages
