Player_ID,Player,Team,DblDbl,TplDbl,FortyPts,TwentyReb,TwentyAst,FiveStl,FiveBlk,HighGame,Techs,HOB,AstTO,StlTO,FTFGA,Ws,Ls,WinPct,OWS,DWS,WS,Type
56809,Joe Kopicki,-,0,0,0,0,0,0,0,19,0,.021,1.1,0.5,0.7,66,53,.555,2.0,1.4,3.5,Career Misc
65924,Ted McClain,-,0,0,0,0,0,0,0,18,0,.088,1.5,0.5,0.3,100,77,.565,0.1,3.2,3.5,Career Misc
99865,Bob Donham,BOS,0,0,0,0,0,0,0,20,0,.159,0.0,0.0,0.7,161,108,.599,2.7,0.8,3.5,Career Misc
66588,Richie Regan,SAC,0,0,0,0,0,0,0,23,0,.471,0.0,0.0,0.3,94,121,.437,-2.7,6.2,3.5,Career Misc
71132,Wally Osterkorn,PHI,0,0,0,0,0,0,0,25,0,.097,0.0,0.0,0.7,126,78,.618,-1.0,4.5,3.5,Career Misc
65995,Dave Wohl,-,0,0,0,0,0,0,0,29,0,.069,0.8,0.2,0.3,157,253,.383,0.5,3.1,3.5,Career Misc
1523,Tim Kempton,PHX,1,0,0,0,0,0,0,21,0,.065,1.1,0.4,0.5,105,175,.375,0.5,3.0,3.5,Career Misc
85903,Markelle Fultz *,-,5,2,0,0,0,1,0,25,0,.226,2.5,0.6,0.2,56,49,.533,0.5,2.9,3.4,Career Misc
24306,Andrew Harrison,-,0,0,0,0,0,1,0,28,8,.134,2.2,0.5,0.4,61,84,.421,1.0,2.4,3.4,Career Misc
26756,Stanley Johnson *,-,5,0,0,0,0,2,0,26,9,.098,1.2,0.8,0.2,152,158,.490,-4.9,8.3,3.4,Career Misc
626,Cory Alexander,SAS,9,0,0,0,0,2,0,28,0,.129,1.8,0.6,0.2,132,175,.430,-0.3,3.7,3.4,Career Misc
66824,Bob Quick,-,0,0,0,0,0,0,0,21,0,.021,0.0,0.0,0.5,71,64,.526,2.4,1.1,3.4,Career Misc
66288,Tal Skinner,OKC,0,0,0,0,0,0,0,26,0,.061,0.0,0.0,0.3,76,69,.524,0.8,2.5,3.4,Career Misc
66391,Terry Driscoll,-,0,0,0,0,0,0,0,25,0,.027,0.0,0.0,0.3,153,90,.630,0.5,2.8,3.4,Career Misc
1180,Mitchell Butler,WAS,2,0,0,0,0,0,0,26,0,.078,1.0,0.6,0.4,139,223,.384,0.3,3.1,3.4,Career Misc
1193,Gerard King,WAS,3,0,0,0,0,0,0,20,0,.072,0.9,0.5,0.3,43,83,.341,1.8,1.6,3.4,Career Misc
76384,Tony Bradley *,UTA,2,0,0,0,0,0,0,15,0,.057,0.8,0.5,0.2,44,26,.629,2.3,1.0,3.4,Career Misc
49480,Stuart Gray,-,2,0,0,0,0,0,0,15,0,.028,0.6,0.3,0.5,138,248,.358,-1.1,4.4,3.4,Career Misc
2264,Marcus Liberty,-,8,0,0,0,0,1,0,25,0,.091,0.9,0.7,0.2,79,188,.296,0.2,3.1,3.4,Career Misc
41442,Jarell Martin,-,3,0,0,0,0,0,1,20,0,.071,0.8,0.5,0.3,74,110,.402,0.6,2.8,3.4,Career Misc
49425,Keith Lee,-,13,0,0,0,0,0,0,25,0,.084,0.8,0.3,0.3,61,121,.335,-0.1,3.4,3.3,Career Misc
41320,Devonte' Graham *,CHA,17,0,1,0,0,0,0,40,1,.247,2.8,0.4,0.2,41,68,.376,2.4,0.9,3.3,Career Misc
49433,Bernard Thompson,-,0,0,0,0,0,0,0,23,0,.068,1.5,0.7,0.4,100,104,.490,1.1,2.3,3.3,Career Misc
46508,Timothe Luwawu-Cabarrot *,-,1,0,0,0,0,0,0,26,1,.072,1.1,0.5,0.3,97,121,.445,0.9,2.4,3.3,Career Misc
9587,Chris Johnson,-,0,0,0,0,0,0,0,16,2,.061,1.2,1.1,0.2,62,85,.422,1.1,2.2,3.3,Career Misc
173,Loren Woods,-,2,0,0,0,0,0,3,18,4,.036,0.5,0.4,0.4,109,106,.507,0.1,3.3,3.3,Career Misc
40,Jianlian Yi,-,16,0,0,0,0,0,1,31,1,.102,0.6,0.5,0.3,92,180,.338,-1.2,4.5,3.3,Career Misc
94058,Josh Okogie *,MIN,1,0,0,0,0,1,0,23,3,.099,1.3,1.0,0.4,51,85,.375,0.8,2.5,3.3,Career Misc
64320,Anthony Roberts,-,0,0,0,0,0,0,0,27,0,.052,1.0,0.3,0.3,119,94,.559,0.4,2.9,3.3,Career Misc
65433,Marty Byrnes,-,0,0,0,0,0,0,0,25,0,.055,1.5,0.4,0.3,99,161,.381,2.8,0.6,3.3,Career Misc
64308,Rudy Macklin,-,0,0,0,0,0,0,0,30,0,.052,0.6,0.4,0.4,79,81,.494,0.1,3.1,3.3,Career Misc
65904,Al Skinner,-,0,0,0,0,0,0,0,28,0,.059,1.0,0.4,0.4,69,134,.340,0.7,2.6,3.3,Career Misc
69532,Fred LaCour,-,0,0,0,0,0,0,0,28,0,.059,0.0,0.0,0.3,66,76,.465,1.6,1.8,3.3,Career Misc
90402,Robert Williams *,BOS,0,0,0,0,0,0,3,18,1,.053,1.1,1.0,0.4,37,24,.607,1.6,1.7,3.3,Career Misc
9475,Justin Hamilton,-,3,0,0,0,0,0,1,21,1,.087,1.2,0.8,0.2,24,89,.212,2.3,1.0,3.3,Career Misc
1501,Henry James,CLE,0,0,0,0,0,0,0,26,0,.068,0.6,0.4,0.2,119,93,.561,1.5,1.7,3.2,Career Misc
2539,Jordan Hamilton,-,1,0,0,0,0,1,0,19,1,.079,1.2,0.7,0.1,85,66,.563,1.2,2.1,3.2,Career Misc
32629,Mike Iuzzolino,DAL,3,0,0,0,0,0,0,23,0,.194,2.4,0.4,0.3,19,103,.156,3.3,-0.1,3.2,Career Misc
65427,Keith Herron,-,0,0,0,0,0,0,0,29,0,.065,1.0,0.6,0.3,32,92,.258,1.2,2.0,3.2,Career Misc
65993,Ernie DiGregorio,-,0,0,0,0,0,0,0,36,0,.134,1.5,0.2,0.2,144,167,.463,1.2,2.0,3.2,Career Misc
66314,John Hummer,-,0,0,0,0,0,0,0,24,0,.058,0.0,0.0,0.5,116,209,.357,0.0,3.3,3.2,Career Misc
67300,Wayne Hightower,-,0,0,0,0,0,0,0,33,0,.202,0.0,0.0,0.4,128,187,.406,-2.4,5.5,3.2,Career Misc
67354,Donnie Butcher,-,0,0,0,0,0,0,0,23,0,.057,0.0,0.0,0.5,84,189,.308,0.8,2.5,3.2,Career Misc
513,Kedrick Brown,-,1,0,0,0,0,0,0,18,1,.063,1.6,1.3,0.2,69,74,.483,0.6,2.6,3.2,Career Misc
41248,Jake Layman *,-,1,0,0,0,0,0,0,25,0,.064,1.0,0.7,0.2,95,69,.579,1.5,1.7,3.2,Career Misc
1372,Reggie Jordan,MIN,0,0,0,0,0,0,0,28,0,.053,1.8,0.9,0.5,96,90,.516,1.3,1.9,3.2,Career Misc
307,Antoine Wright,-,1,0,0,0,0,0,0,24,8,.084,1.3,0.6,0.2,155,142,.522,-0.5,3.7,3.2,Career Misc
1110,Tony Farmer,GSW,1,0,0,0,0,1,0,19,0,.060,0.9,0.8,0.8,33,68,.327,2.1,1.1,3.2,Career Misc
15435,Norris Cole,-,3,0,0,0,0,0,0,26,4,.147,1.9,0.5,0.2,227,133,.631,-3.6,6.7,3.2,Career Misc
49481,Steve Alford,-,0,0,0,0,0,0,0,17,0,.064,2.0,1.0,0.2,90,79,.533,1.7,1.5,3.2,Career Misc
360,Rashad McCants,-,0,0,0,0,0,0,0,34,5,.138,0.9,0.5,0.2,71,178,.285,0.2,2.9,3.2,Career Misc
89387,Kevin Huerter *,ATL,3,0,0,0,0,0,0,29,2,.177,2.2,0.6,0.1,46,85,.351,1.7,1.4,3.2,Career Misc
361,John Lucas,-,0,0,0,0,0,0,0,25,3,.093,2.8,0.7,0.1,116,126,.479,0.8,2.4,3.1,Career Misc
565,Michael Olowokandi,-,81,0,0,3,0,0,17,30,13,.120,0.4,0.3,0.2,189,311,.378,-12.3,15.5,3.1,Career Misc
1002,Jack Haley,-,13,0,0,0,0,0,0,19,0,.038,0.4,0.3,0.5,161,180,.472,-0.2,3.4,3.1,Career Misc
1439,Joe Wolf,DEN,11,0,0,0,0,0,0,23,0,.071,1.2,0.5,0.2,215,377,.363,-3.3,6.5,3.1,Career Misc
793,Jorge Garbajosa,TOR,3,0,0,0,0,0,0,22,0,.131,2.0,1.2,0.1,40,34,.541,0.4,2.7,3.1,Career Misc
1017,Zendon Hamilton,-,7,0,0,0,0,0,0,21,1,.045,0.3,0.4,0.9,50,83,.376,1.5,1.6,3.1,Career Misc
65563,Bob Elliott,BRK,0,0,0,0,0,0,0,22,0,.054,0.9,0.3,0.6,49,92,.348,0.7,2.2,3.1,Career Misc
69804,Boo Ellis,LAL,0,0,0,0,0,0,0,18,0,.054,0.0,0.0,0.4,47,70,.402,1.4,1.7,3.1,Career Misc
66313,Dick Gibbs,-,0,0,0,0,0,0,0,30,0,.133,0.0,0.0,0.3,172,159,.520,0.3,2.9,3.1,Career Misc
66823,Bill Hosket,-,0,0,0,0,0,0,0,18,0,.023,0.0,0.0,0.3,77,66,.538,1.8,1.3,3.1,Career Misc
67218,Bud Olsen,-,0,0,0,0,0,0,0,24,0,.033,0.0,0.0,0.3,184,175,.513,0.6,2.5,3.1,Career Misc
4094,Chris Copeland,-,1,0,0,0,0,0,0,33,4,.076,0.8,0.2,0.2,92,79,.538,1.2,1.9,3.1,Career Misc
45368,Jerome Lane,-,22,0,0,4,0,0,0,22,0,.082,1.2,0.5,0.4,104,114,.477,-1.1,4.2,3.0,Career Misc
146,Lawrence Roberts,MEM,1,0,0,0,0,0,0,18,1,.049,0.9,1.1,0.6,37,50,.425,1.6,1.4,3.0,Career Misc
54843,Aaron Holiday *,IND,3,0,0,0,0,0,0,25,4,.133,2.4,0.6,0.2,73,43,.629,0.5,2.5,3.0,Career Misc
2320,Alexey Shved,-,4,0,0,0,0,0,0,25,2,.135,1.9,0.5,0.3,68,114,.374,0.6,2.5,3.0,Career Misc
1619,Earl Clark,-,12,0,0,0,0,0,1,22,4,.060,0.8,0.5,0.2,152,109,.582,-1.2,4.2,3.0,Career Misc
74084,"Troy Brown, Jr. *",WAS,6,0,0,0,0,1,0,26,0,.124,2.4,1.0,0.2,44,77,.364,1.5,1.5,3.0,Career Misc
84136,Terence Davis *,TOR,1,0,0,0,0,0,0,31,1,.108,1.5,0.5,0.1,53,19,.736,1.2,1.9,3.0,Career Misc
1505,Steve Scheffler,SEA,0,0,0,0,0,0,0,11,0,.021,0.8,0.9,0.5,113,61,.649,2.0,1.0,3.0,Career Misc
49452,Mark McNamara,-,2,0,0,1,0,0,0,22,0,.022,0.3,0.2,0.7,163,115,.586,0.8,2.2,3.0,Career Misc
69106,Charlie Hardnett,WAS,0,0,0,0,0,0,0,35,0,.157,0.0,0.0,0.5,55,106,.342,1.8,1.1,3.0,Career Misc
70933,Alex Hannum,-,0,0,0,0,0,0,0,26,0,.137,0.0,0.0,0.3,249,210,.542,-3.2,6.2,3.0,Career Misc
99867,Bob Lavoy,-,0,0,0,0,0,0,0,31,0,.151,0.0,0.0,0.3,124,136,.477,0.8,2.2,3.0,Career Misc
49428,Steve Harris,-,0,0,0,0,0,0,0,24,0,.093,1.4,0.7,0.2,97,110,.469,0.8,2.2,3.0,Career Misc
349,Joel Freeland,POR,1,0,0,0,0,0,0,16,6,.047,0.9,0.4,0.2,86,65,.570,1.2,1.8,3.0,Career Misc
579,Felipe Lopez,-,3,0,0,0,0,0,0,26,0,.090,1.0,0.6,0.4,87,162,.349,0.9,2.1,3.0,Career Misc
134,Von Wafer,-,0,0,0,0,0,0,0,23,1,.073,1.1,0.6,0.2,128,72,.640,0.4,2.6,3.0,Career Misc
1616,Eric Maynor,-,3,0,0,0,0,0,0,24,1,.119,2.7,0.4,0.2,166,101,.622,0.6,2.4,3.0,Career Misc
806,Joey Dorsey,-,4,0,0,1,0,1,0,13,4,.041,0.6,0.8,0.6,68,62,.523,0.6,2.3,3.0,Career Misc
1922,Pero Antic,ATL,3,0,0,0,0,0,0,22,4,.079,1.0,0.4,0.3,69,44,.611,1.1,1.9,3.0,Career Misc
42429,Georges Niang *,-,0,0,0,0,0,0,0,24,0,.051,1.4,0.5,0.1,102,55,.650,1.4,1.6,2.9,Career Misc
28245,Dante Exum *,-,1,0,0,0,0,0,0,28,1,.112,1.7,0.3,0.2,119,120,.498,-0.4,3.3,2.9,Career Misc
41495,Ivan Rabb,MEM,7,0,0,0,0,0,0,19,0,.090,1.2,0.4,0.3,26,59,.306,1.9,1.0,2.9,Career Misc
171,Jerome James,-,2,0,0,0,0,0,3,22,16,.060,0.3,0.2,0.3,175,182,.490,-2.5,5.4,2.9,Career Misc
64876,Michael Wiley,-,0,0,0,0,0,0,0,28,0,.048,0.6,0.5,0.4,29,64,.312,2.3,0.6,2.9,Career Misc
56767,Audie Norris,POR,1,0,0,0,0,0,0,20,0,.040,0.6,0.3,0.7,102,84,.548,0.0,3.0,2.9,Career Misc
64313,Eric Fernsten,-,0,0,0,0,0,0,0,11,0,.019,0.8,0.6,0.4,138,79,.636,0.7,2.0,2.9,Career Misc
65930,Robert Hawkins,-,0,0,1,0,0,0,0,44,0,.049,0.9,0.6,0.3,41,62,.398,0.9,2.2,2.9,Career Misc
66171,Al Tucker,-,0,0,0,0,0,0,0,35,0,.055,0.0,0.0,0.3,103,154,.401,1.4,1.5,2.9,Career Misc
69296,Al Butler,-,0,0,0,0,0,0,0,35,0,.082,0.0,0.0,0.3,68,159,.300,2.1,0.8,2.9,Career Misc
66787,Jerry Chambers,-,0,0,0,0,0,0,0,34,0,.069,0.0,0.0,0.2,107,131,.450,1.3,1.6,2.9,Career Misc
66594,Bill Gabor,PHI,0,0,0,0,0,0,0,32,0,.142,0.0,0.0,0.4,195,112,.635,1.1,1.9,2.9,Career Misc
41409,Morlon Wiley,-,1,0,0,0,0,2,0,24,0,.096,2.3,0.8,0.1,113,182,.383,-0.3,3.2,2.9,Career Misc
46,Sean Williams,-,2,0,0,0,0,0,3,22,2,.058,0.4,0.4,0.4,46,91,.336,0.6,2.3,2.9,Career Misc
346,Mike Wilks,-,1,0,0,0,0,0,0,22,0,.058,2.3,0.7,0.3,121,111,.522,0.7,2.2,2.9,Career Misc
601,John Thomas,-,1,0,0,0,0,0,0,13,0,.038,0.6,0.6,0.4,95,113,.457,1.4,1.4,2.9,Career Misc
235,David Harrison,IND,3,0,0,0,0,0,2,22,10,.064,0.2,0.3,0.5,91,98,.481,-1.1,4.0,2.8,Career Misc
32203,Chris Smith,MIN,2,0,0,0,0,0,0,25,0,.130,2.9,0.5,0.3,52,172,.232,1.7,1.1,2.8,Career Misc
1004,Rodney Buford,-,0,0,0,0,0,1,0,22,2,.100,1.3,0.8,0.1,117,113,.509,-0.6,3.4,2.8,Career Misc
81696,"Michael Porter, Jr. *",DEN,9,0,0,0,0,0,0,37,0,.103,0.9,0.6,0.2,36,19,.655,1.8,1.0,2.8,Career Misc
954,Zan Tabak,TOR,8,0,0,0,0,0,0,26,0,.078,0.6,0.2,0.3,98,149,.397,-0.2,3.0,2.8,Career Misc
4700,Doug Smith,-,9,0,0,0,0,0,1,36,0,.126,1.1,0.6,0.2,70,226,.236,-2.3,5.1,2.8,Career Misc
315,Sean May,-,9,0,0,0,0,1,0,32,2,.103,0.9,0.4,0.3,41,78,.345,0.5,2.3,2.8,Career Misc
29195,Damyean Dotson *,NYK,3,0,0,0,0,0,0,30,1,.110,2.0,0.9,0.1,37,128,.224,1.6,1.2,2.8,Career Misc
70692,"Jim Paxson, Sr.",-,0,0,0,0,0,0,0,24,0,.109,0.0,0.0,0.5,64,74,.464,-0.3,3.1,2.8,Career Misc
532,Marcus Fizer,-,20,0,0,1,0,0,0,30,10,.146,0.8,0.3,0.3,78,211,.270,-1.5,4.3,2.8,Career Misc
24763,Mario Hezonja *,-,4,1,0,0,0,3,0,30,4,.098,1.1,0.7,0.2,110,220,.333,-2.1,4.8,2.8,Career Misc
557,Vonteego Cummings,-,3,0,0,0,0,3,0,28,0,.149,2.1,0.7,0.2,63,136,.317,0.6,2.2,2.8,Career Misc
572,Bryce Drew,HOU,3,0,0,0,0,0,0,24,0,.110,2.5,0.6,0.1,98,145,.403,1.1,1.7,2.7,Career Misc
31229,Damion Lee *,-,3,0,0,0,0,0,0,26,1,.131,1.9,0.9,0.2,34,62,.354,1.4,1.4,2.7,Career Misc
59509,T.J. Leaf *,IND,2,0,0,0,0,0,0,28,0,.042,1.4,0.8,0.2,82,57,.590,1.3,1.4,2.7,Career Misc
594,Chris Anstey,-,5,0,0,0,0,0,0,26,0,.083,0.9,0.5,0.4,38,117,.245,0.2,2.5,2.7,Career Misc
721,Eric Riley,HOU,1,0,0,0,0,0,2,16,0,.040,0.5,0.4,0.4,70,116,.376,0.1,2.7,2.7,Career Misc
50607,Russ Schoene,-,1,0,0,0,0,0,0,25,0,.048,0.8,0.5,0.2,155,135,.534,0.4,2.3,2.7,Career Misc
1493,Lloyd Daniels,SAS,2,0,0,0,0,0,0,26,0,.110,1.5,0.5,0.2,108,92,.540,0.5,2.2,2.7,Career Misc
2193,Ryan Kelly,-,2,0,0,0,0,0,0,26,1,.090,2.0,0.7,0.3,35,128,.215,1.2,1.5,2.7,Career Misc
547,Trajan Langdon,CLE,0,0,0,0,0,0,0,31,0,.089,1.6,0.6,0.3,38,81,.319,2.0,0.7,2.7,Career Misc
56440,Charles Pittman,PHX,0,0,0,0,0,0,0,20,0,.037,0.7,0.2,0.6,87,78,.527,0.6,2.1,2.7,Career Misc
65926,Earl Williams,-,0,0,0,0,0,0,0,27,0,.031,0.6,0.6,0.3,53,92,.366,-0.1,2.8,2.7,Career Misc
66592,Don Sunderlage,-,0,0,0,0,0,0,0,28,0,.120,0.0,0.0,0.5,43,70,.381,0.5,2.1,2.7,Career Misc
66366,George Thompson,MIL,0,0,0,0,0,0,0,24,0,.154,0.0,0.0,0.3,34,39,.466,1.4,1.2,2.7,Career Misc
66407,Fred Schaus,-,0,0,0,0,0,0,0,33,0,.244,0.0,0.0,0.4,171,162,.514,1.9,0.8,2.7,Career Misc
1561,Derrick Alston,-,4,0,0,0,0,0,0,30,0,.084,0.8,0.8,0.4,37,102,.266,0.9,1.8,2.7,Career Misc
2377,John Jenkins,-,0,0,0,0,0,0,0,23,0,.069,1.5,0.3,0.2,75,96,.439,1.6,1.0,2.7,Career Misc
80114,Cameron Johnson *,PHX,2,0,0,0,0,0,0,21,0,.104,2.2,1.1,0.1,28,29,.491,1.6,1.0,2.7,Career Misc
589,Tariq Abdul-Wahad,DAL,2,0,0,0,0,2,0,31,0,.111,0.9,0.6,0.3,107,129,.453,-0.8,3.4,2.6,Career Misc
57476,Cameron Payne *,-,1,0,0,0,0,0,0,21,2,.124,2.5,0.7,0.1,82,79,.509,0.3,2.3,2.6,Career Misc
31269,Treveon Graham *,-,0,0,0,0,0,0,0,21,2,.058,1.9,1.0,0.2,78,102,.433,1.0,1.7,2.6,Career Misc
949,Richie Frahm,-,0,0,0,0,0,0,0,31,0,.052,2.4,1.1,0.1,47,93,.336,2.0,0.6,2.6,Career Misc
56697,Luke Kornet *,-,2,0,0,0,0,1,1,25,0,.088,2.2,0.9,0.1,26,76,.255,1.3,1.4,2.6,Career Misc
65754,Earl Tatum,-,0,0,0,0,0,0,0,25,0,.074,1.3,0.8,0.2,116,144,.446,0.6,1.9,2.6,Career Misc
65758,Bayard Forrest,PHX,0,0,0,0,0,0,0,23,0,.069,1.5,0.3,0.4,86,53,.619,-0.1,2.8,2.6,Career Misc
64302,Calvin Garrett,-,0,0,0,0,0,0,0,22,0,.043,1.5,0.6,0.2,88,78,.530,0.5,2.2,2.6,Career Misc
65927,Bob Nash,-,0,0,0,0,0,0,0,33,0,.041,0.9,0.4,0.2,117,101,.537,0.3,2.3,2.6,Career Misc
65973,Fred Saunders,-,0,0,0,0,0,0,0,21,0,.041,1.1,0.5,0.2,81,129,.386,0.1,2.5,2.6,Career Misc
70262,Jim Palmer,-,0,0,0,0,0,0,0,27,0,.061,0.0,0.0,0.3,59,138,.299,1.8,0.8,2.6,Career Misc
66059,Fred Foster,-,0,0,0,0,0,0,0,32,0,.072,0.0,0.0,0.2,225,290,.437,-1.7,4.4,2.6,Career Misc
71025,Connie Simmons,-,0,0,0,0,0,0,0,31,0,.241,0.0,0.0,0.4,297,263,.530,-0.4,3.0,2.6,Career Misc
66561,Larry Jones,PHI,0,0,0,0,0,0,0,22,0,.086,0.0,0.0,0.4,31,64,.326,1.1,1.4,2.6,Career Misc
66169,Gary Gregor,-,0,0,0,0,0,0,0,29,0,.094,0.0,0.0,0.2,108,186,.367,-0.9,3.4,2.6,Career Misc
70266,Win Wilfong,-,0,0,0,0,0,0,0,25,0,.100,0.0,0.0,0.3,123,146,.457,0.3,2.4,2.6,Career Misc
495,Lonny Baxter,-,3,0,0,0,0,0,0,19,2,.051,0.4,0.3,0.4,53,109,.327,0.6,2.0,2.6,Career Misc
137,Mickael Gelabale,-,0,0,0,0,0,0,0,21,0,.070,1.2,0.5,0.2,44,101,.303,1.8,0.8,2.6,Career Misc
51357,Jerry Eaves,-,0,0,0,0,0,0,0,35,0,.078,1.6,0.3,0.4,75,93,.446,1.2,1.4,2.6,Career Misc
41240,Randolph Keys,-,0,0,0,0,0,2,0,22,0,.075,1.1,0.8,0.2,100,141,.415,-0.6,3.2,2.6,Career Misc
1249,Cedric Henderson,-,1,0,0,0,0,0,0,30,0,.134,1.0,0.6,0.2,117,143,.450,-3.7,6.2,2.6,Career Misc
829,Kornel David,CHI,2,0,0,0,0,0,0,20,0,.075,0.7,0.5,0.4,31,78,.284,1.0,1.5,2.6,Career Misc
1633,Nick Calathes,MEM,0,0,0,0,0,0,0,22,2,.123,2.2,0.8,0.2,78,51,.605,-0.5,3.1,2.6,Career Misc
341,D.J. Mbenga,-,1,0,0,0,0,0,2,11,1,.025,0.5,0.4,0.2,161,72,.691,-0.2,2.7,2.5,Career Misc
1094,J.R. Bremer,-,0,0,0,0,0,1,0,25,0,.128,2.6,0.7,0.2,43,57,.430,1.0,1.5,2.5,Career Misc
50605,Kevin Williams,-,0,0,0,0,0,0,0,21,0,.052,1.3,0.7,0.3,121,139,.465,-0.1,2.6,2.5,Career Misc
734,Doug Overton,WAS,5,0,0,0,0,1,0,30,0,.104,2.2,0.4,0.2,165,334,.331,1.4,1.1,2.5,Career Misc
64297,Kevin Loder,-,1,0,0,0,0,0,0,25,0,.037,1.2,0.5,0.3,60,86,.411,0.6,1.9,2.5,Career Misc
65557,Bo Ellis,DEN,0,0,0,0,0,0,0,13,0,.049,0.8,0.5,0.4,87,79,.524,0.3,2.2,2.5,Career Misc
64718,Ed Sherod,NYK,1,0,0,0,0,0,0,20,0,.147,3.0,0.9,0.2,30,33,.476,-0.2,2.7,2.5,Career Misc
64895,Mike Harper,POR,0,0,0,0,0,0,0,20,0,.042,0.6,0.6,0.5,66,57,.537,0.0,2.4,2.5,Career Misc
65968,Mike Flynn,IND,0,0,0,0,0,0,0,24,0,.098,1.9,0.5,0.3,59,85,.410,1.3,1.3,2.5,Career Misc
65753,Scott Lloyd,-,0,0,0,0,0,0,0,28,0,.035,1.1,0.3,0.4,115,254,.312,0.9,1.6,2.5,Career Misc
65956,Willie Wise,-,0,0,0,0,0,0,0,20,0,.054,0.0,0.0,0.4,48,29,.623,0.6,1.9,2.5,Career Misc
790,Josh Powell,-,6,0,0,0,0,0,0,22,6,.056,0.6,0.2,0.3,178,138,.563,-0.9,3.4,2.5,Career Misc
1173,Emanual Davis,HOU,0,0,0,0,0,0,0,19,0,.098,1.5,0.6,0.2,111,115,.491,-0.1,2.6,2.5,Career Misc
50939,Harry Giles *,SAC,2,0,0,0,0,0,0,23,10,.104,1.2,0.5,0.2,48,56,.462,0.7,1.7,2.5,Career Misc
53413,Dillon Brooks *,MEM,0,0,0,0,0,0,0,36,13,.166,1.1,0.5,0.2,65,108,.376,-0.8,3.2,2.4,Career Misc
1418,Brooks Thompson,ORL,1,0,0,0,0,0,0,26,0,.086,1.8,0.6,0.1,91,77,.542,0.9,1.5,2.4,Career Misc
74078,Omari Spellman *,-,5,0,0,0,0,0,0,23,1,.085,1.1,0.7,0.3,26,69,.274,1.1,1.3,2.4,Career Misc
4347,Sean Kilpatrick,-,4,0,0,0,0,0,0,38,1,.130,1.1,0.4,0.3,45,112,.287,1.6,0.9,2.4,Career Misc
65777,Marvin Barnes,-,0,0,0,0,0,0,0,33,0,.050,0.9,0.5,0.3,72,98,.424,0.3,2.1,2.4,Career Misc
66283,Donnie Freeman,LAL,0,0,0,0,0,0,0,25,0,.122,0.0,0.0,0.3,34,29,.540,1.5,0.9,2.4,Career Misc
71026,Chuck Cooper,-,0,0,0,0,0,0,0,27,0,.152,0.0,0.0,0.4,214,195,.523,-0.5,2.9,2.4,Career Misc
66309,Tom Kozelko,WAS,0,0,0,0,0,0,0,15,0,.025,0.0,0.0,0.2,119,69,.633,-0.3,2.7,2.4,Career Misc
22478,Alfonzo McKinnie *,-,2,0,0,0,0,0,0,19,0,.048,0.8,0.7,0.2,77,49,.611,1.2,1.2,2.4,Career Misc
31153,Alan Williams,-,16,0,0,0,0,0,0,17,2,.076,0.8,0.7,0.4,16,51,.239,1.2,1.2,2.4,Career Misc
1651,Nando De Colo,-,0,0,0,0,0,1,0,15,0,.079,1.8,0.5,0.2,86,33,.723,0.3,2.1,2.4,Career Misc
9304,James McAdoo,-,0,0,0,0,0,0,0,16,0,.036,0.9,0.8,0.5,92,19,.829,1.0,1.4,2.4,Career Misc
240,Kareem Rush,-,1,0,0,0,0,0,0,35,0,.096,1.2,0.5,0.1,169,177,.488,-2.0,4.4,2.4,Career Misc
936,Linton Johnson,-,3,0,0,0,0,0,0,17,4,.056,0.7,0.8,0.2,62,89,.411,-0.3,2.7,2.4,Career Misc
739,Sean Marks,SAS,2,0,0,0,0,0,0,18,0,.037,0.4,0.3,0.3,124,106,.539,-0.3,2.6,2.4,Career Misc
4680,Terence Stansbury,-,1,0,0,0,0,0,0,25,0,.101,1.6,0.5,0.3,65,127,.339,-0.3,2.7,2.4,Career Misc
49373,Ricky Berry,SAC,1,0,0,0,0,0,0,34,0,.128,1.0,0.5,0.3,21,43,.328,1.5,0.8,2.3,Career Misc
49372,Derrick Chievous,-,1,0,0,0,0,0,0,27,0,.080,0.6,0.4,0.4,76,78,.494,0.0,2.3,2.3,Career Misc
50233,Brian Rowsom,-,0,0,0,0,0,0,0,20,0,.062,1.1,0.7,0.5,15,67,.183,1.6,0.7,2.3,Career Misc
31320,Abdel Nader *,-,0,0,0,0,0,0,0,23,0,.052,0.8,0.6,0.2,108,56,.659,-0.3,2.6,2.3,Career Misc
88908,"Gary Trent, Jr. *",POR,0,0,0,0,0,0,0,30,2,.085,2.6,2.0,0.1,43,33,.566,2.0,0.3,2.3,Career Misc
66322,Ron Riley,-,0,0,0,0,0,0,0,26,0,.056,0.0,0.0,0.2,124,140,.470,-0.1,2.5,2.3,Career Misc
67094,Gene Tormohlen,ATL,0,0,0,0,0,0,0,27,0,.045,0.0,0.0,0.2,144,122,.541,-1.5,3.8,2.3,Career Misc
67353,Gary Phillips,-,0,0,0,0,0,0,0,29,0,.219,0.0,0.0,0.3,163,183,.471,-5.4,7.6,2.3,Career Misc
694,Tremaine Fowlkes,LAC,0,0,0,0,0,0,0,16,0,.046,1.1,0.9,0.4,47,56,.456,0.9,1.3,2.3,Career Misc
79864,D.J. Wilson *,MIL,2,0,0,0,0,0,0,19,0,.054,1.5,0.4,0.2,78,29,.729,0.1,2.2,2.3,Career Misc
84040,Matisse Thybulle *,PHI,0,0,0,0,0,1,0,20,1,.072,1.5,1.8,0.2,40,25,.615,0.3,2.0,2.3,Career Misc
